Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg
202001,SKU_104,J,4,10,73
202001,SKU_118,J,4,10,96
202001,SKU_86,J,4,10,410
202001,SKU_87,J,6,11,576
202001,SKU_78,J,6,11,1034
202001,SKU_111,K,5,9,982
202001,SKU_112,K,5,9,1450
202001,SKU_88,K,5,10,982
202001,SKU_89,K,5,10,720
202001,SKU_101,K,5,7,32
202001,SKU_102,K,5,7,34
202001,SKU_131,P,4,11,291
202001,SKU_132,P,4,11,279
202001,SKU_116,L,40,7,68
202001,SKU_122,L,40,10,57
202001,SKU_68,M,40,8,11
202001,SKU_119,M,80,13,58
202001,SKU_120,M,80,10,25
202001,SKU_51,N,100,6,273
202001,SKU_113,N,100,6,831
202001,SKU_55,N,50,3,125
202002,SKU_133,C,6,7,9
202002,SKU_05,C,6,8,0
202002,SKU_53,C,6,8,19
202002,SKU_54,C,5,8,27
202002,SKU_07,D,6,9,1877
202002,SKU_08,D,7,8,1293
202002,SKU_09,D,7,7,306
202002,SKU_10,D,6,7,480
202002,SKU_11,D,7,7,108
202002,SKU_12,D,5,9,748
202002,SKU_105,D,9,8,8
202002,SKU_106,D,7,9,8
202002,SKU_13,D,8,8,228
202002,SKU_14,D,5,7,614
202002,SKU_16,D,4,7,513
202002,SKU_70,B,6,6,524
202002,SKU_71,B,8,7,240
202002,SKU_72,B,6,6,322
202002,SKU_73,B,7,7,1256
202002,SKU_74,B,5,6,156
202002,SKU_75,B,6,7,629
202002,SKU_103,A,13,6,692
202002,SKU_91,A,13,6,344
202002,SKU_80,F,6,13,42
202002,SKU_76,F,6,13,97
202002,SKU_109,F,5,12,41
202002,SKU_19,F,7,14,5
202002,SKU_107,F,6,12,171
202002,SKU_83,F,6,13,271
202002,SKU_77,F,6,13,659
202002,SKU_121,I,5,3,82
202002,SKU_26,H,5,8,146
202002,SKU_27,I,5,5,175
202002,SKU_114,I,5,4,147
202002,SKU_29,I,5,8,49
202002,SKU_30,I,5,4,225
202002,SKU_32,I,4,6,169
202002,SKU_115,I,4,5,153
202002,SKU_123,Q,5,11,85
202002,SKU_124,Q,5,11,190
202002,SKU_125,O,4,12,128
202002,SKU_126,O,4,12,189
202002,SKU_127,R,5,10,141
202002,SKU_128,R,5,10,123
202002,SKU_129,S,5,10,96
202002,SKU_130,S,5,10,143
202002,SKU_33,G,8,15,0
202002,SKU_117,J,4,10,38
202002,SKU_93,J,4,10,35
202002,SKU_84,J,5,11,136
202002,SKU_85,J,5,11,203
202002,SKU_118,J,4,10,46
202002,SKU_86,J,4,10,9
202002,SKU_87,J,6,11,734
202002,SKU_78,J,6,11,1266
202002,SKU_111,K,5,9,1010
202002,SKU_112,K,5,9,892
202002,SKU_88,K,5,10,735
202002,SKU_89,K,5,10,749
202002,SKU_101,K,5,7,13
202002,SKU_102,K,5,7,18
202002,SKU_131,P,4,11,105
202002,SKU_132,P,4,11,206
202002,SKU_116,L,40,7,74
202002,SKU_122,L,40,10,50
202002,SKU_68,M,40,8,9
202002,SKU_119,M,80,13,40
202002,SKU_120,M,80,10,22
202002,SKU_51,N,100,6,320
202002,SKU_113,N,100,6,732
202002,SKU_55,N,50,3,130
202003,SKU_02,B,7,7,4
202003,SKU_133,C,6,7,15
202003,SKU_53,C,6,8,27
202003,SKU_54,C,5,8,63
202003,SKU_07,D,6,9,2439
202003,SKU_08,D,7,8,1592
202003,SKU_09,D,7,7,297
202003,SKU_10,D,6,7,690
202003,SKU_12,D,5,9,792
202003,SKU_105,D,9,8,11
202003,SKU_106,D,7,9,24
202003,SKU_13,D,8,8,353
202003,SKU_14,D,5,7,823
202003,SKU_16,D,4,7,441
202003,SKU_70,B,6,6,559
202003,SKU_71,B,8,7,303
202003,SKU_72,B,6,6,327
202003,SKU_73,B,7,7,628
202003,SKU_74,B,5,6,138
202003,SKU_75,B,6,7,539
202003,SKU_103,A,13,6,774
202003,SKU_91,A,13,6,273
202003,SKU_80,F,6,13,73
202003,SKU_76,F,6,13,174
202003,SKU_109,F,5,12,55
202003,SKU_110,F,7,13,1
202003,SKU_19,F,7,14,3
202003,SKU_107,F,6,12,250
202003,SKU_83,F,6,13,360
202003,SKU_77,F,6,13,928
202003,SKU_121,I,5,3,149
202003,SKU_26,H,5,8,175
202003,SKU_27,I,5,5,263
202003,SKU_114,I,5,4,286
202003,SKU_29,I,5,8,78
202003,SKU_30,I,5,4,392
202003,SKU_32,I,4,6,208
202003,SKU_115,I,4,5,288
202003,SKU_123,Q,5,11,102
202003,SKU_124,Q,5,11,87
202003,SKU_125,O,4,12,130
202003,SKU_126,O,4,12,208
202003,SKU_127,R,5,10,113
202003,SKU_128,R,5,10,129
202003,SKU_129,S,5,10,85
202003,SKU_130,S,5,10,115
202003,SKU_33,G,8,15,1
202003,SKU_93,J,4,10,8
202003,SKU_84,J,5,11,180
202003,SKU_85,J,5,11,301
202003,SKU_118,J,4,10,43
202003,SKU_86,J,4,10,11
202003,SKU_87,J,6,11,778
202003,SKU_78,J,6,11,1216
202003,SKU_111,K,5,9,1061
202003,SKU_112,K,5,9,1923
202003,SKU_88,K,5,10,1125
202003,SKU_89,K,5,10,716
202003,SKU_101,K,5,7,36
202003,SKU_102,K,5,7,24
202003,SKU_131,P,4,11,83
202003,SKU_132,P,4,11,103
202003,SKU_116,L,40,7,39
202003,SKU_122,L,40,10,76
202003,SKU_68,M,40,8,6
202003,SKU_119,M,80,13,68
202003,SKU_120,M,80,10,82
202003,SKU_51,N,100,6,575
202003,SKU_113,N,100,6,1278
202003,SKU_55,N,50,3,94
202004,SKU_79,A,6,3,32
202004,SKU_133,C,6,7,3
202004,SKU_53,C,6,8,15
202004,SKU_54,C,5,8,32
202004,SKU_07,D,6,9,2097
202004,SKU_08,D,7,8,1506
202004,SKU_09,D,7,7,321
202004,SKU_10,D,6,7,942
202004,SKU_12,D,5,9,847
202004,SKU_105,D,9,8,2
202004,SKU_106,D,7,9,15
202004,SKU_13,D,8,8,366
202004,SKU_14,D,5,7,1297
202004,SKU_16,D,4,7,641
202004,SKU_70,B,6,6,251
202004,SKU_71,B,8,7,376
202004,SKU_72,B,6,6,457
202004,SKU_73,B,7,7,964
202004,SKU_74,B,5,6,187
202004,SKU_75,B,6,7,394
202004,SKU_103,A,13,6,501
202004,SKU_91,A,13,6,301
202004,SKU_80,F,6,13,34
202004,SKU_76,F,6,13,106
202004,SKU_109,F,5,12,11
202004,SKU_19,F,7,14,5
202004,SKU_107,F,6,12,288
202004,SKU_83,F,6,13,217
202004,SKU_77,F,6,13,587
202004,SKU_121,I,5,3,36
202004,SKU_26,H,5,8,81
202004,SKU_27,I,5,5,116
202004,SKU_114,I,5,4,194
202004,SKU_29,I,5,8,36
202004,SKU_30,I,5,4,84
202004,SKU_32,I,4,6,87
202004,SKU_115,I,4,5,119
202004,SKU_123,Q,5,11,28
202004,SKU_124,Q,5,11,32
202004,SKU_125,O,4,12,111
202004,SKU_126,O,4,12,147
202004,SKU_127,R,5,10,54
202004,SKU_128,R,5,10,103
202004,SKU_129,S,5,10,69
202004,SKU_130,S,5,10,80
202004,SKU_33,G,8,15,5
202004,SKU_93,J,4,10,1
202004,SKU_84,J,5,11,140
202004,SKU_85,J,5,11,231
202004,SKU_118,J,4,10,25
202004,SKU_86,J,4,10,3
202004,SKU_87,J,6,11,613
202004,SKU_78,J,6,11,1512
202004,SKU_111,K,5,9,667
202004,SKU_112,K,5,9,1093
202004,SKU_88,K,5,10,497
202004,SKU_89,K,5,10,372
202004,SKU_101,K,5,7,273
202004,SKU_102,K,5,7,318
202004,SKU_131,P,4,11,76
202004,SKU_132,P,4,11,89
202004,SKU_116,L,40,7,82
202004,SKU_122,L,40,10,40
202004,SKU_68,M,40,8,15
202004,SKU_119,M,80,13,40
202004,SKU_120,M,80,10,30
202004,SKU_51,N,100,6,255
202004,SKU_113,N,100,6,713
202004,SKU_55,N,50,3,71
202005,SKU_133,C,6,7,9
202005,SKU_53,C,6,8,26
202005,SKU_54,C,5,8,21
202005,SKU_07,D,6,9,2278
202005,SKU_08,D,7,8,1571
202005,SKU_09,D,7,7,277
202005,SKU_10,D,6,7,991
202005,SKU_12,D,5,9,813
202005,SKU_13,D,8,8,293
202005,SKU_14,D,5,7,1185
202005,SKU_16,D,4,7,523
202005,SKU_70,B,6,6,297
202005,SKU_71,B,8,7,167
202005,SKU_72,B,6,6,425
202005,SKU_73,B,7,7,494
202005,SKU_74,B,5,6,247
202005,SKU_75,B,6,7,424
202005,SKU_103,A,13,6,573
202005,SKU_91,A,13,6,324
202005,SKU_80,F,6,13,43
202005,SKU_76,F,6,13,45
202005,SKU_109,F,5,12,87
202005,SKU_110,F,7,13,2
202005,SKU_19,F,7,14,5
202005,SKU_107,F,6,12,208
202005,SKU_83,F,6,13,250
202005,SKU_77,F,6,13,643
202005,SKU_121,I,5,3,85
202005,SKU_26,H,5,8,88
202005,SKU_27,I,5,5,106
202005,SKU_114,I,5,4,221
202005,SKU_29,I,5,8,58
202005,SKU_30,I,5,4,133
202005,SKU_32,I,4,6,126
202005,SKU_115,I,4,5,102
202005,SKU_123,Q,5,11,25
202005,SKU_124,Q,5,11,30
202005,SKU_125,O,4,12,87
202005,SKU_126,O,4,12,160
202005,SKU_127,R,5,10,70
202005,SKU_128,R,5,10,95
202005,SKU_129,S,5,10,36
202005,SKU_130,S,5,10,49
202005,SKU_33,G,8,15,11
202005,SKU_84,J,5,11,216
202005,SKU_85,J,5,11,305
202005,SKU_87,J,6,11,661
202005,SKU_78,J,6,11,1226
202005,SKU_111,K,5,9,728
202005,SKU_112,K,5,9,1194
202005,SKU_88,K,5,10,734
202005,SKU_89,K,5,10,482
202005,SKU_101,K,5,7,71
202005,SKU_102,K,5,7,138
202005,SKU_131,P,4,11,54
202005,SKU_132,P,4,11,81
202005,SKU_116,L,40,7,50
202005,SKU_122,L,40,10,97
202005,SKU_68,M,40,8,2
202005,SKU_119,M,80,13,41
202005,SKU_120,M,80,10,26
202005,SKU_51,N,100,6,341
202005,SKU_113,N,100,6,1232
202005,SKU_55,N,50,3,157
202006,SKU_133,C,6,7,7
202006,SKU_53,C,6,8,5
202006,SKU_54,C,5,8,22
202006,SKU_07,D,6,9,2304
202006,SKU_08,D,7,8,1738
202006,SKU_09,D,7,7,359
202006,SKU_10,D,6,7,810
202006,SKU_12,D,5,9,998
202006,SKU_13,D,8,8,350
202006,SKU_14,D,5,7,1190
202006,SKU_16,D,4,7,730
202006,SKU_70,B,6,6,236
202006,SKU_71,B,8,7,160
202006,SKU_72,B,6,6,316
202006,SKU_73,B,7,7,704
202006,SKU_74,B,5,6,225
202006,SKU_75,B,6,7,761
202006,SKU_103,A,13,6,614
202006,SKU_91,A,13,6,312
202006,SKU_80,F,6,13,60
202006,SKU_76,F,6,13,105
202006,SKU_109,F,5,12,45
202006,SKU_19,F,7,14,4
202006,SKU_107,F,6,12,3
202006,SKU_83,F,6,13,330
202006,SKU_77,F,6,13,764
202006,SKU_121,I,5,3,59
202006,SKU_26,H,5,8,89
202006,SKU_27,I,5,5,187
202006,SKU_114,I,5,4,211
202006,SKU_29,I,5,8,60
202006,SKU_30,I,5,4,144
202006,SKU_32,I,4,6,137
202006,SKU_115,I,4,5,171
202006,SKU_123,Q,5,11,44
202006,SKU_124,Q,5,11,44
202006,SKU_125,O,4,12,163
202006,SKU_126,O,4,12,283
202006,SKU_127,R,5,10,86
202006,SKU_128,R,5,10,118
202006,SKU_129,S,5,10,59
202006,SKU_130,S,5,10,79
202006,SKU_84,J,5,11,155
202006,SKU_85,J,5,11,241
202006,SKU_87,J,6,11,768
202006,SKU_78,J,6,11,1372
202006,SKU_111,K,5,9,1037
202006,SKU_112,K,5,9,1523
202006,SKU_88,K,5,10,796
202006,SKU_89,K,5,10,625
202006,SKU_131,P,4,11,76
202006,SKU_132,P,4,11,138
202006,SKU_116,L,40,7,57
202006,SKU_122,L,40,10,33
202006,SKU_68,M,40,8,8
202006,SKU_119,M,80,13,38
202006,SKU_120,M,80,10,36
202006,SKU_51,N,100,6,256
202006,SKU_113,N,100,6,788
202006,SKU_55,N,50,3,58
202007,SKU_133,C,6,7,9
202007,SKU_53,C,6,8,5
202007,SKU_54,C,5,8,19
202007,SKU_07,D,6,9,2192
202007,SKU_08,D,7,8,1457
202007,SKU_09,D,7,7,431
202007,SKU_10,D,6,7,922
202007,SKU_12,D,5,9,911
202007,SKU_13,D,8,8,288
202007,SKU_14,D,5,7,1123
202007,SKU_16,D,4,7,779
202007,SKU_70,B,6,6,206
202007,SKU_71,B,8,7,188
202007,SKU_72,B,6,6,391
202007,SKU_73,B,7,7,797
202007,SKU_74,B,5,6,217
202007,SKU_75,B,6,7,408
202007,SKU_103,A,13,6,529
202007,SKU_91,A,13,6,353
202007,SKU_80,F,6,13,27
202007,SKU_76,F,6,13,71
202007,SKU_109,F,5,12,51
202007,SKU_110,F,7,13,0
202007,SKU_19,F,7,14,7
202007,SKU_107,F,6,12,51
202007,SKU_83,F,6,13,273
202007,SKU_77,F,6,13,618
202007,SKU_121,I,5,3,76
202007,SKU_134,I,4,8,270
202007,SKU_135,I,5,4,336
202007,SKU_26,H,5,8,114
202007,SKU_27,I,5,5,183
202007,SKU_114,I,5,4,301
202007,SKU_29,I,5,8,79
202007,SKU_30,I,5,4,180
202007,SKU_32,I,4,6,164
202007,SKU_115,I,4,5,242
202007,SKU_123,Q,5,11,53
202007,SKU_124,Q,5,11,60
202007,SKU_125,O,4,12,198
202007,SKU_126,O,4,12,319
202007,SKU_127,R,5,10,86
202007,SKU_128,R,5,10,120
202007,SKU_129,S,5,10,54
202007,SKU_130,S,5,10,83
202007,SKU_136,K,8,14,419
202007,SKU_137,K,8,14,477
202007,SKU_84,J,5,11,187
202007,SKU_85,J,5,11,220
202007,SKU_87,J,6,11,682
202007,SKU_78,J,6,11,1285
202007,SKU_111,K,5,9,1051
202007,SKU_112,K,5,9,1580
202007,SKU_88,K,5,10,712
202007,SKU_89,K,5,10,499
202007,SKU_101,K,5,7,215
202007,SKU_102,K,5,7,313
202007,SKU_131,P,4,11,78
202007,SKU_132,P,4,11,147
202007,SKU_116,L,40,7,80
202007,SKU_122,L,40,10,50
202007,SKU_119,M,80,13,28
202007,SKU_138,M,40,9,13
202007,SKU_120,M,80,10,36
202007,SKU_51,N,100,6,294
202007,SKU_113,N,100,6,1165
202007,SKU_55,N,50,3,158
202008,SKU_133,C,6,7,10
202008,SKU_53,C,6,8,7
202008,SKU_54,C,5,8,48
202008,SKU_07,D,6,9,2505
202008,SKU_08,D,7,8,1804
202008,SKU_09,D,7,7,508
202008,SKU_10,D,6,7,862
202008,SKU_12,D,5,9,1095
202008,SKU_13,D,8,8,376
202008,SKU_14,D,5,7,1391
202008,SKU_16,D,4,7,868
202008,SKU_70,B,6,6,303
202008,SKU_71,B,8,7,345
202008,SKU_72,B,6,6,637
202008,SKU_73,B,7,7,1062
202008,SKU_74,B,5,6,267
202008,SKU_75,B,6,7,850
202008,SKU_103,A,13,6,708
202008,SKU_91,A,13,6,525
202008,SKU_80,F,6,13,37
202008,SKU_76,F,6,13,105
202008,SKU_109,F,5,12,109
202008,SKU_110,F,7,13,7
202008,SKU_139,F,7,13,34
202008,SKU_107,F,6,12,72
202008,SKU_83,F,6,13,329
202008,SKU_77,F,6,13,838
202008,SKU_121,I,5,3,56
202008,SKU_134,I,4,8,90
202008,SKU_135,I,5,4,112
202008,SKU_26,H,5,8,116
202008,SKU_27,I,5,5,197
202008,SKU_114,I,5,4,278
202008,SKU_29,I,5,8,74
202008,SKU_30,I,5,4,178
202008,SKU_32,I,4,6,170
202008,SKU_115,I,4,5,205
202008,SKU_123,Q,5,11,55
202008,SKU_124,Q,5,11,57
202008,SKU_125,O,4,12,265
202008,SKU_126,O,4,12,313
202008,SKU_127,R,5,10,116
202008,SKU_128,R,5,10,170
202008,SKU_129,S,5,10,80
202008,SKU_130,S,5,10,109
202008,SKU_136,K,8,14,183
202008,SKU_137,K,8,14,228
202008,SKU_33,G,8,15,8
202008,SKU_84,J,5,11,129
202008,SKU_85,J,5,11,203
202008,SKU_87,J,6,11,856
202008,SKU_78,J,6,11,1422
202008,SKU_111,K,5,9,1350
202008,SKU_112,K,5,9,1964
202008,SKU_88,K,5,10,761
202008,SKU_89,K,5,10,570
